Name,AgeinMonths,Observation,Video,BoutID,Duration,EC_start,EC_end,Constrain_infant,Posture_mother,Distance,Initiator
C,10.5,C_10.5,C_10.5_2,17,800,1025762,1026562,free,sit,0.312598306,infant
C,10.5,C_10.5,C_10.5_2,18,280,1261179,1261459,free,sit,0.468035637,mother
C,10.5,C_10.5,C_10.5_2,19,2460,1273615,1276075,free,sit,0.545603312,mother
C,10.5,C_10.5,C_10.5_2,20,1120,1339317,1340437,free,sit,1.197247609,infant
C,10.5,C_10.5,C_10.5_2,21,680,1347634,1348314,free,sit,1.355051584,infant
C,10.5,C_10.5,C_10.5_2,22,1320,1396759,1398079,free,sit,1.314986215,infant
C,10.5,C_10.5,C_10.5_2,23,100,1416435,1416535,free,sit,0.591489507,infant
C,10.5,C_10.5,C_10.5_2,24,100,1423372,1423472,free,sit,1.11711848,infant
C,10.5,C_10.5,C_10.5_2,25,440,1466160,1466600,free,sit,0.793479293,mother
C,10.5,C_10.5,C_10.5_2,26,520,1538921,1539441,free,sit,0.738884402,mother
C,10.5,C_10.5,C_10.5_2,27,240,1564074,1564314,free,sit,1.046821625,infant
C,10.5,C_10.5,C_10.5_2,28,280,1684340,1684620,free,sit,0.898683718,mother
C,10.5,C_10.5,C_10.5_2,29,1240,1724428,1725668,free,sit,0.785370315,mother
C,10.5,C_10.5,C_10.5_2,30,1480,1840474,1841954,free,sit,1.28769703,mother
C,10.5,C_10.5,C_10.5_2,31,700,1865926,1866626,free,sit,1.001013133,infant
C,10.5,C_10.5,C_10.5_2,32,140,1870466,1870606,free,sit,0.896892414,mother
C,10.5,C_10.5,C_10.5_2,33,700,1887242,1887942,constrained,sit,0.099547704,mother
C,10.5,C_10.5,C_10.5_2,34,700,1909895,1910595,constrained,sit,0.150084279,infant
C,10.5,C_10.5,C_10.5_2,35,676,2009128,2009804,constrained,sit,0.131005308,mother
C,10.5,C_10.5,C_10.5_2,36,1560,2166782,2168342,constrained,sit,0.32186571,mother
C,10.5,C_10.5,C_10.5_2,37,160,2307799,2307959,free,sit,1.291084701,mother
C,10.5,C_10.5,C_10.5_2,38,1017,2315478,2316495,free,sit,1.398955362,mother
C,10.5,C_10.5,C_10.5_2,39,1420,2336450,2337870,free,sit,1.627896147,mother
C,10.5,C_10.5,C_10.5_2,40,760,2345227,2345987,free,sit,1.389515916,infant
C,10.5,C_10.5,C_10.5_2,41,160,2381379,2381539,free,sit,1.400867259,infant
C,10.5,C_10.5,C_10.5_2,42,860,2390576,2391436,free,sit,1.395473694,infant
C,11,C_11,C_11_1,1,1040,0,1040,free,sit,NA,NA
C,11,C_11,C_11_1,2,20,3918,3938,free,sit,0.10410451,mother
C,11,C_11,C_11_1,3,1620,155004,156624,free,sit,0.476762278,mother
C,11,C_11,C_11_1,4,460,169322,169782,free,sit,0.484197346,mother
C,11,C_11,C_11_1,5,400,250322,250722,constrained,sit,0.247042535,mother
C,11,C_11,C_11_1,6,460,252982,253442,constrained,sit,0.264613755,infant
C,11,C_11,C_11_1,7,120,466392,466512,free,sit,0.284951489,infant
C,11,C_11,C_11_1,8,318,549454,549772,free,sit,0.410857263,mother
C,11,C_11,C_11_1,9,240,704176,704416,free,sit,1.25938864,mother
C,11,C_11,C_11_1,10,1120,825387,826507,free,sit,0.309469141,mother
C,11,C_11,C_11_1,11,440,1079365,1079805,constrained,sit,0.141209547,mother
C,11,C_11,C_11_1,12,3200,1995830,1999030,constrained,sit,0.22998305,mother
C,11,C_11,C_11_1,13,4020,2005989,2010009,constrained,sit,0.21083588,mother
C,11,C_11,C_11_1,14,819,2019166,2019985,constrained,sit,0.190063299,NA
C,11,C_11,C_11_1,15,1997,2041481,2043478,constrained,sit,0.307943852,infant
C,11,C_11,C_11_1,16,820,2044638,2045458,constrained,sit,0.275304296,infant
C,11,C_11,C_11_1,17,960,2047198,2048158,constrained,sit,0.302670383,infant
C,11,C_11,C_11_1,18,20,2050958,2050978,constrained,sit,0.267461365,infant
C,11,C_11,C_11_1,19,20,2056375,2056395,constrained,sit,0.28603716,infant
C,11,C_11,C_11_1,20,580,2057935,2058515,constrained,sit,0.288158497,infant
C,11,C_11,C_11_1,21,120,2059975,2060095,constrained,sit,0.268040316,infant
C,11,C_11,C_11_1,22,1820,2062435,2064255,constrained,sit,0.291285328,infant
C,11,C_11,C_11_1,23,6817,2065515,2072332,constrained,sit,0.293709922,infant
C,11,C_11,C_11_1,24,100,2073832,2073932,constrained,sit,0.290165376,mother
C,11,C_11,C_11_1,25,1040,2076872,2077912,constrained,sit,0.275365417,infant
C,11,C_11,C_11_1,26,120,2079312,2079432,constrained,sit,0.299864636,infant
C,11,C_11,C_11_1,27,1440,2087829,2089269,constrained,sit,0.040946512,mother
C,11,C_11,C_11_1,28,3220,2270879,2274099,constrained,sit,0.268722539,infant
C,11,C_11,C_11_1,29,920,2373474,2374394,constrained,sit,0.310403464,infant
C,11,C_11,C_11_2,1,300,175275,175575,free,sit,0.357029724,mother
C,11,C_11,C_11_2,2,100,259030,259130,free,sit,0.557539868,same
C,11,C_11,C_11_2,3,380,437204,437584,free,sit,0.436896058,mother
C,11,C_11,C_11_2,4,160,515163,515323,free,sit,0.68567083,infant
C,11,C_11,C_11_2,5,580,547256,547836,free,sit,0.652238794,mother
C,11,C_11,C_11_2,6,340,582785,583125,free,sit,0.462068924,infant
C,11,C_11,C_11_2,7,580,840815,841395,free,sit,0.5079297,mother
C,11,C_11,C_11_2,8,260,1060454,1060714,free,sit,1.325584286,infant
C,11,C_11,C_11_2,9,780,1062314,1063094,free,sit,1.015527006,infant
C,11,C_11,C_11_2,10,1400,1478179,1479579,free,sit,1.219901807,infant
C,11,C_11,C_11_2,11,620,1508732,1509352,free,sit,0.679855492,mother
C,11,C_11,C_11_2,12,80,1993112,1993192,free,sit,0.565513357,infant
C,11,C_11,C_11_2,13,100,2006908,2007008,free,sit,0.533892495,mother
C,11,C_11,C_11_2,14,40,2514400,2514440,free,sit,0.76381758,infant
C,11,C_11,C_11_2,15,680,2521439,2522119,free,sit,0.878530155,infant
C,11,C_11,C_11_2,16,360,2555369,2555729,free,sit,0.582159215,mother
C,11,C_11,C_11_2,17,937,2577125,2578062,free,sit,0.412935738,mother
C,11.5,C_11.5,C_11.5_1,1,640,96958,97598,free,sit,0.211475874,mother
C,11.5,C_11.5,C_11.5_1,2,5239,257083,262322,constrained,sit,1.15726304,mother
C,11.5,C_11.5,C_11.5_1,3,1139,265302,266441,constrained,sit,0.837786429,mother
C,11.5,C_11.5,C_11.5_1,4,580,453996,454576,free,walk,2.268672776,infant
C,11.5,C_11.5,C_11.5_1,5,120,790015,790135,free,sit,1.19712835,mother
C,11.5,C_11.5,C_11.5_1,6,460,1728288,1728748,free,sit,0.894643523,mother
C,11.5,C_11.5,C_11.5_1,7,60,1813188,1813248,free,sit,0.863305534,mother
C,11.5,C_11.5,C_11.5_1,8,80,1986563,1986643,free,sit,1.576704097,mother
C,11.5,C_11.5,C_11.5_1,9,2060,2161020,2163080,free,sit,1.322796752,mother
C,11.5,C_11.5,C_11.5_1,10,620,2197889,2198509,free,sit,0.656541173,NA
C,11.5,C_11.5,C_11.5_1,11,280,2211065,2211345,free,sit,1.194420587,same
C,11.5,C_11.5,C_11.5_1,12,120,2360567,2360687,free,sit,0.975691835,infant
C,11.5,C_11.5,C_11.5_1,13,260,2444986,2445246,free,sit,1.258973484,mother
C,11.5,C_11.5,C_11.5_1,14,220,2447043,2447263,free,sit,1.068515923,mother
C,11.5,C_11.5,C_11.5_1,15,240,2454482,2454722,free,sit,1.362685819,mother
C,11.5,C_11.5,C_11.5_1,16,2000,2464739,2466739,free,sit,1.168277137,mother
C,11.5,C_11.5,C_11.5_1,17,20,2481976,2481996,free,sit,1.326335112,mother
C,11.5,C_11.5,C_11.5_1,18,1219,2504770,2505989,free,sit,1.356768723,mother
C,11.5,C_11.5,C_11.5_2,1,420,532679,533099,constrained,sit,0.294044065,infant
C,11.5,C_11.5,C_11.5_2,2,2200,985578,987778,constrained,sit,1.1467688,mother
C,11.5,C_11.5,C_11.5_2,3,300,1092289,1092589,free,sit,4.91841748,infant
C,11.5,C_11.5,C_11.5_2,4,759,1211977,1212736,free,sit,2.19103671,mother
C,11.5,C_11.5,C_11.5_2,5,6239,1240649,1246888,free,sit,1.94200537,NA
C,11.5,C_11.5,C_11.5_2,6,1380,1251785,1253165,free,sit,0.757973578,mother
C,11.5,C_11.5,C_11.5_2,7,620,1291994,1292614,free,sit,0.425804314,mother
C,11.5,C_11.5,C_11.5_2,8,920,1307511,1308431,free,sit,0.523085116,same
C,11.5,C_11.5,C_11.5_2,9,420,1440674,1441094,free,sit,1.624337729,infant
C,11.5,C_11.5,C_11.5_2,10,820,1528391,1529211,free,sit,0.436118465,mother
C,11.5,C_11.5,C_11.5_2,11,120,2002977,2003097,free,sit,0.894725712,NA
C,11.5,C_11.5,C_11.5_2,12,480,2039127,2039607,free,sit,0.608841443,infant
C,11.5,C_11.5,C_11.5_2,13,1400,2405004,2406404,free,sit,0.938620317,mother
C,11.5,C_11.5,C_11.5_2,14,360,2455328,2455688,free,sit,0.250089629,mother
C,12,C_12,C_12_1,1,140,43249,43389,free,sit,0.56652183,infant
C,12,C_12,C_12_1,2,180,45849,46029,free,sit,0.447323026,NA
C,12,C_12,C_12_1,3,1740,63946,65686,free,sit,0.195377717,mother
C,12,C_12,C_12_1,4,260,285156,285416,free,stand,1.717890228,infant
C,12,C_12,C_12_1,5,140,742051,742191,free,sit,0.701509343,infant
C,12,C_12,C_12_1,6,120,1384480,1384600,free,sit,1.052539756,infant
C,12,C_12,C_12_1,7,440,1592449,1592889,free,sit,0.81737048,same
C,12,C_12,C_12_1,8,118,2668560,2668678,free,sit,1.227329504,NA
C,12,C_12,C_12_2,1,420,167077,167497,free,sit,2.393445123,infant
C,12,C_12,C_12_2,2,1100,268792,269892,free,sit,0.25640281,mother
C,12,C_12,C_12_2,3,540,272032,272572,free,sit,0.173154428,mother
C,12,C_12,C_12_2,4,1340,484116,485456,free,sit,0.437177356,mother
C,12,C_12,C_12_2,5,500,517027,517527,free,sit,0.680355624,mother
C,12,C_12,C_12_2,6,500,853838,854338,constrained,sit,0.84936334,infant
C,12,C_12,C_12_2,7,100,1063201,1063301,free,sit,0.466786826,infant
C,12,C_12,C_12_2,8,1040,1369158,1370198,free,sit,0.937989112,NA
C,12,C_12,C_12_2,9,760,1391152,1391912,free,sit,0.632591253,infant
C,12,C_12,C_12_2,10,440,1394351,1394791,free,sit,0.820053559,mother
C,12,C_12,C_12_2,11,1180,1435240,1436420,free,sit,0.70528807,mother
C,12,C_12,C_12_2,12,322,1596696,1597018,free,sit,0.552273413,NA
C,12,C_12,C_12_2,13,80,1654600,1654680,free,sit,1.196216619,infant
C,12,C_12,C_12_2,14,380,2152398,2152778,free,sit,1.131161406,infant
C,12,C_12,C_12_2,15,660,2234636,2235296,free,walk,1.560060816,infant
C,12,C_12,C_12_2,16,900,2339606,2340506,free,sit,0.177305407,mother
C,12,C_12,C_12_2,17,540,2488923,2489463,free,sit,0.698893028,mother
C,12.5,C_12.5,C_12.5_1,1,680,39911,40591,free,sit,0.793186345,infant
C,12.5,C_12.5,C_12.5_1,2,80,48210,48290,free,sit,0.744307232,NA
C,12.5,C_12.5,C_12.5_1,3,460,55568,56028,free,sit,0.768303971,mother
C,12.5,C_12.5,C_12.5_1,4,260,115156,115416,free,sit,NaN,mother
C,12.5,C_12.5,C_12.5_1,5,440,393913,394353,free,sit,0.422289659,infant
C,12.5,C_12.5,C_12.5_1,6,1060,550456,551516,free,sit,1.166387896,infant
C,12.5,C_12.5,C_12.5_1,7,420,784244,784664,free,sit,0.82010946,infant
C,12.5,C_12.5,C_12.5_1,8,880,798978,799858,free,sit,1.734176636,mother
C,12.5,C_12.5,C_12.5_1,9,1420,952223,953643,free,sit,0.856122244,infant
C,12.5,C_12.5,C_12.5_1,10,1040,1053039,1054079,free,sit,1.567872977,mother
C,12.5,C_12.5,C_12.5_1,11,660,1310298,1310958,free,sit,2.101302771,same
C,12.5,C_12.5,C_12.5_1,12,20,1315238,1315258,free,sit,1.802690756,infant
C,12.5,C_12.5,C_12.5_1,13,400,1642697,1643097,free,sit,0.790283619,infant
C,12.5,C_12.5,C_12.5_1,14,80,1644117,1644197,free,sit,0.830717985,infant
C,12.5,C_12.5,C_12.5_1,15,200,1657674,1657874,free,sit,0.798755345,infant
C,12.5,C_12.5,C_12.5_1,16,840,1737694,1738534,free,sit,0.423988329,mother
C,12.5,C_12.5,C_12.5_1,17,1940,1975934,1977874,free,sit,0.681655567,infant
C,12.5,C_12.5,C_12.5_1,18,380,2114360,2114740,free,sit,0.650346043,infant
C,12.5,C_12.5,C_12.5_1,19,1600,2355379,2356979,constrained,sit,0.417798759,mother
C,12.5,C_12.5,C_12.5_2,1,360,99915,100275,free,sit,1.441025338,infant
C,12.5,C_12.5,C_12.5_2,2,100,178114,178214,free,sit,2.642632559,infant
C,12.5,C_12.5,C_12.5_2,3,1560,243718,245278,free,sit,0.345975077,NA
C,12.5,C_12.5,C_12.5_2,4,1040,496791,497831,free,sit,1.000894531,mother
C,12.5,C_12.5,C_12.5_2,5,520,621219,621739,constrained,sit,0.923806729,mother
C,12.5,C_12.5,C_12.5_2,6,720,679082,679802,constrained,sit,NaN,mother
C,13,C_13,C_13_1,1,140,359239,359379,free,sit,0.846307352,infant
C,13,C_13,C_13_1,2,380,423545,423925,free,sit,0.806108793,infant
C,13,C_13,C_13_1,3,760,534721,535481,free,sit,0.917499261,mother
C,13,C_13,C_13_1,4,3059,577749,580808,constrained,sit,0.521455579,infant
C,13,C_13,C_13_1,5,680,722397,723077,constrained,sit,0.154866635,mother
C,13,C_13,C_13_1,6,60,810016,810076,constrained,sit,0.268443669,mother
C,13,C_13,C_13_1,7,10317,961022,971339,constrained,sit,0.13216822,mother
C,13,C_13,C_13_1,8,6278,1198705,1204983,constrained,sit,0.069341487,mother
C,13,C_13,C_13_1,9,140,1569457,1569597,free,sit,0.324784375,mother
C,13,C_13,C_13_1,10,920,1655337,1656257,free,sit,0.262483303,mother
C,13,C_13,C_13_2,1,780,174177,174957,free,sit,0.29301906,infant
C,13,C_13,C_13_2,2,620,543381,544001,constrained,sit,0.60665292,infant
C,13,C_13,C_13_2,3,8536,701839,710375,constrained,sit,0.176500295,NA
C,13,C_13,C_13_2,4,2460,714935,717395,constrained,sit,0.173980067,mother
C,13,C_13,C_13_2,5,939,1260552,1261491,free,sit,1.518025159,infant
C,13,C_13,C_13_2,6,400,1590681,1591081,free,sit,0.574365114,infant
C,13,C_13,C_13_2,7,360,1610597,1610957,free,sit,0.288792886,infant
C,13,C_13,C_13_2,8,2057,1775093,1777150,free,sit,0.274970456,infant
C,13,C_13,C_13_2,9,140,1815579,1815719,constrained,sit,1.868269456,infant
C,13,C_13,C_13_2,10,400,1906296,1906696,free,sit,0.54736256,mother
C,13,C_13,C_13_2,11,279,1935146,1935425,free,sit,0.62827379,same
C,13,C_13,C_13_2,12,40,1967479,1967519,free,sit,0.648063827,infant
C,13,C_13,C_13_2,13,420,1989371,1989791,free,sit,0.608183024,infant
C,13,C_13,C_13_2,14,100,1995311,1995411,free,sit,0.595956333,infant
C,13,C_13,C_13_2,15,1720,2049235,2050955,free,sit,0.495435248,infant
C,13,C_13,C_13_2,16,80,2053015,2053095,free,sit,0.393989627,infant
C,13,C_13,C_13_2,17,20,2056952,2056972,free,sit,0.505759743,infant
C,13,C_13,C_13_2,18,1080,2063952,2065032,free,sit,0.539780471,infant
C,13,C_13,C_13_2,19,2839,2076749,2079588,free,sit,0.519635096,infant
C,13,C_13,C_13_2,20,820,2080728,2081548,free,sit,0.527378923,infant
C,13,C_13,C_13_2,21,2460,2234024,2236484,constrained,walk,1.003053525,infant
C,13,C_13,C_13_2,22,520,2321898,2322418,constrained,sit,0.409801944,mother
C,13,C_13,C_13_2,23,380,2456661,2457041,free,sit,0.674369749,mother
C,13,C_13,C_13_2,24,20,2458081,2458101,free,sit,0.806567312,infant
C,13,C_13,C_13_2,25,1100,2541417,2542517,free,sit,0.793538752,mother
C,13,C_13,C_13_2,26,660,2674999,2675659,free,sit,0.423829463,infant
C,13.5,C_13.5,C_13.5_1,1,300,615522,615822,free,sit,0.425878785,mother
C,13.5,C_13.5,C_13.5_1,2,500,774566,775066,free,sit,0.369710892,infant
C,13.5,C_13.5,C_13.5_1,3,340,894259,894599,free,sit,0.408464102,mother
C,13.5,C_13.5,C_13.5_1,4,260,1039106,1039366,free,sit,0.472433269,infant
C,13.5,C_13.5,C_13.5_1,5,1640,1128065,1129705,constrained,sit,0.161267636,mother
C,13.5,C_13.5,C_13.5_1,6,4879,1133684,1138563,constrained,sit,0.146015051,mother
C,13.5,C_13.5,C_13.5_1,7,4659,1155479,1160138,constrained,sit,0.103714774,mother
C,13.5,C_13.5,C_13.5_1,8,960,1432194,1433154,free,sit,0.502386,infant
C,13.5,C_13.5,C_13.5_1,9,620,1443831,1444451,free,sit,0.534863918,same
C,13.5,C_13.5,C_13.5_1,10,860,1783510,1784370,free,sit,0.405297906,infant
C,13.5,C_13.5,C_13.5_1,11,1740,2351691,2353431,free,sit,0.418304421,infant
C,13.5,C_13.5,C_13.5_1,12,220,2588752,2588972,free,sit,1.290645103,infant
C,13.5,C_13.5,C_13.5_1,13,680,2645418,2646098,free,sit,1.051596011,infant
C,13.5,C_13.5,C_13.5_2,1,580,40,620,constrained,sit,NA,NA
C,13.5,C_13.5,C_13.5_2,2,280,82259,82539,free,sit,0.460893707,same
C,13.5,C_13.5,C_13.5_2,3,839,93677,94516,free,sit,0.395244709,mother
C,13.5,C_13.5,C_13.5_2,4,60,142064,142124,free,sit,0.741755272,infant
C,13.5,C_13.5,C_13.5_2,5,360,150642,151002,free,sit,0.592903034,infant
C,13.5,C_13.5,C_13.5_2,6,225,171757,171982,free,sit,NaN,infant
C,13.5,C_13.5,C_13.5_2,7,740,261594,262334,free,sit,0.410687733,infant
C,13.5,C_13.5,C_13.5_2,8,1600,286448,288048,free,sit,0.505308294,infant
C,13.5,C_13.5,C_13.5_2,9,1180,291227,292407,free,sit,0.45900533,infant
C,13.5,C_13.5,C_13.5_2,10,1880,352751,354631,free,sit,1.392882102,infant
C,13.5,C_13.5,C_13.5_2,11,140,356670,356810,free,sit,1.428805112,infant
C,13.5,C_13.5,C_13.5_2,12,1459,383364,384823,free,sit,1.116174495,infant
C,13.5,C_13.5,C_13.5_2,13,1519,458545,460064,free,sit,0.91119426,infant
C,13.5,C_13.5,C_13.5_2,14,20,648476,648496,free,sit,2.101831622,infant
C,13.5,C_13.5,C_13.5_2,15,580,807635,808215,free,sit,0.474460742,mother
C,13.5,C_13.5,C_13.5_2,16,20,1035616,1035636,free,sit,0.765971482,infant
C,13.5,C_13.5,C_13.5_2,17,280,1082804,1083084,constrained,sit,0.434060708,mother
C,13.5,C_13.5,C_13.5_2,18,3080,1145147,1148227,constrained,sit,0.446326245,infant
C,13.5,C_13.5,C_13.5_2,19,560,1153405,1153965,constrained,sit,0.377155765,mother
C,13.5,C_13.5,C_13.5_2,20,379,1171281,1171660,constrained,sit,0.407269515,mother
C,13.5,C_13.5,C_13.5_2,21,4079,1254719,1258798,free,sit,0.42781349,mother
C,13.5,C_13.5,C_13.5_2,22,2739,1269655,1272394,constrained,sit,0.196488547,mother
C,13.5,C_13.5,C_13.5_2,23,819,1276673,1277492,constrained,sit,0.136341308,infant
C,13.5,C_13.5,C_13.5_2,24,2199,1280772,1282971,constrained,sit,0.16683662,mother
C,13.5,C_13.5,C_13.5_2,25,14876,1286490,1301366,constrained,sit,0.146213248,mother
C,13.5,C_13.5,C_13.5_2,26,380,1303046,1303426,constrained,sit,NaN,mother
C,13.5,C_13.5,C_13.5_2,27,1400,1304545,1305945,constrained,sit,0.12519613,mother
C,13.5,C_13.5,C_13.5_2,28,3259,1307485,1310744,constrained,sit,0.287611772,mother
C,13.5,C_13.5,C_13.5_2,29,2719,1319262,1321981,constrained,sit,0.273088369,infant
C,13.5,C_13.5,C_13.5_2,30,4199,1323141,1327340,constrained,sit,0.252550527,mother
C,13.5,C_13.5,C_13.5_2,31,2580,1346354,1348934,constrained,sit,0.181859764,mother
C,13.5,C_13.5,C_13.5_2,32,80,1560118,1560198,free,sit,0.816330617,infant
C,13.5,C_13.5,C_13.5_2,33,1720,1605765,1607485,free,sit,0.840819621,infant
C,13.5,C_13.5,C_13.5_2,34,580,1879371,1879951,free,sit,0.451108517,infant
C,13.5,C_13.5,C_13.5_2,35,360,1988702,1989062,free,sit,1.062073441,infant
C,13.5,C_13.5,C_13.5_2,36,160,2038528,2038688,free,sit,NaN,infant
C,13.5,C_13.5,C_13.5_2,37,1339,2039928,2041267,free,sit,NaN,infant
C,13.5,C_13.5,C_13.5_2,38,560,2042327,2042887,free,sit,1.229613277,NA
C,13.5,C_13.5,C_13.5_2,39,2039,2050305,2052344,free,sit,0.934768071,NA
C,13.5,C_13.5,C_13.5_2,40,80,2183028,2183108,constrained,sit,0.110989973,mother
C,13.5,C_13.5,C_13.5_2,41,100,2185528,2185628,constrained,sit,0.136578404,mother
C,13.5,C_13.5,C_13.5_2,42,280,2195825,2196105,constrained,sit,0.139595568,mother
C,13.5,C_13.5,C_13.5_2,43,300,2631464,2631764,free,sit,0.427485144,mother
C,14,C_14,C_14_1,1,1700,178860,180560,free,sit,0.350616465,same
C,14,C_14,C_14_1,2,1640,182439,184079,free,sit,0.281515931,infant
C,14,C_14,C_14_1,3,340,186078,186418,free,sit,0.333090546,infant
C,14,C_14,C_14_1,4,3980,300052,304032,constrained,sit,0.093381677,mother
C,14,C_14,C_14_1,5,160,592365,592525,free,sit,0.182210426,mother
C,14,C_14,C_14_1,6,1319,724495,725814,free,walk,0.466250689,mother
C,14,C_14,C_14_1,7,1960,1096547,1098507,constrained,sit,0.148129413,mother
C,14,C_14,C_14_1,8,4199,1146076,1150275,constrained,sit,0.164487468,mother
C,14,C_14,C_14_1,9,2179,1161952,1164131,constrained,sit,0.164040854,mother
C,14,C_14,C_14_1,10,1540,1204701,1206241,constrained,sit,0.273133381,infant
C,14,C_14,C_14_1,11,220,1233474,1233694,free,sit,0.505860554,infant
C,14,C_14,C_14_1,12,619,1345708,1346327,free,sit,0.229895291,mother
C,14,C_14,C_14_1,13,180,1421669,1421849,free,sit,0.376680844,infant
C,14,C_14,C_14_1,14,560,1491472,1492032,free,sit,0.327618585,infant
C,14,C_14,C_14_1,15,760,1511467,1512227,free,sit,0.221414732,infant
C,14,C_14,C_14_1,16,1060,1519805,1520865,free,sit,0.257778554,mother
C,14,C_14,C_14_1,17,700,1536901,1537601,free,sit,0.216551439,mother
C,14,C_14,C_14_1,18,360,1547578,1547938,free,sit,0.270986319,mother
C,14,C_14,C_14_1,19,4979,2145649,2150628,constrained,sit,0.133108767,infant
C,14,C_14,C_14_1,20,520,2155127,2155647,free,sit,0.207775783,mother
C,14,C_14,C_14_1,21,120,2258181,2258301,free,sit,0.246041469,mother
C,14,C_14,C_14_1,22,120,2276436,2276556,free,sit,0.431210739,infant
C,14,C_14,C_14_1,23,400,2282934,2283334,free,sit,0.39537182,mother
C,14,C_14,C_14_1,24,1160,2284354,2285514,free,sit,0.388769377,infant
C,14,C_14,C_14_1,25,60,2296331,2296391,free,sit,0.359295825,mother
C,14,C_14,C_14_1,26,500,2483003,2483503,free,sit,0.406220393,infant
C,14,C_14,C_14_1,27,1779,2490141,2491920,free,sit,0.563699186,NA
C,14,C_14,C_14_2,1,660,196429,197089,free,sit,0.294862388,mother
C,14,C_14,C_14_2,2,840,226641,227481,free,sit,0.249547863,mother
C,14,C_14,C_14_2,3,1540,366725,368265,free,sit,0.562698499,mother
C,14,C_14,C_14_2,4,480,396297,396777,free,sit,0.238107978,mother
C,14,C_14,C_14_2,5,180,406235,406415,free,sit,0.733979285,mother
C,14,C_14,C_14_2,6,40,523504,523544,free,sit,0.396368347,same
C,14,C_14,C_14_2,7,100,621638,621738,free,sit,0.820109791,infant
C,14,C_14,C_14_2,8,200,798951,799151,free,sit,0.442715234,mother
C,14,C_14,C_14_2,9,400,833942,834342,free,sit,0.431262207,infant
C,14,C_14,C_14_2,10,539,1172311,1172850,free,sit,0.780778732,NA
C,14,C_14,C_14_2,11,7417,1517577,1524994,constrained,sit,0.416556054,mother
C,14,C_14,C_14_2,12,2299,2317513,2319812,free,sit,0.355642798,infant
C,14,C_14,C_14_2,13,1259,2348084,2349343,free,sit,0.356574098,mother
C,14,C_14,C_14_2,14,7258,2515216,2522474,constrained,sit,0.192051618,mother
C,14.5,C_14.5,C_14.5_1,1,160,20855,21015,free,sit,NA,infant
C,14.5,C_14.5,C_14.5_1,2,400,338185,338585,free,sit,0.321041448,mother
C,14.5,C_14.5,C_14.5_1,3,940,369918,370858,free,sit,0.276869149,mother
C,14.5,C_14.5,C_14.5_1,4,1960,382055,384015,free,sit,0.240583113,same
C,14.5,C_14.5,C_14.5_1,5,380,395092,395472,free,sit,0.469507894,infant
C,14.5,C_14.5,C_14.5_1,6,1839,397032,398871,free,sit,0.525101906,infant
C,14.5,C_14.5,C_14.5_1,7,580,421986,422566,free,sit,0.412424777,infant
C,14.5,C_14.5,C_14.5_1,8,2079,436643,438722,free,sit,0.496935484,mother
C,14.5,C_14.5,C_14.5_1,9,340,444621,444961,free,sit,0.337282171,infant
C,14.5,C_14.5,C_14.5_1,10,400,448080,448480,free,sit,0.395844018,mother
C,14.5,C_14.5,C_14.5_1,11,420,452359,452779,free,sit,0.360307181,infant
C,14.5,C_14.5,C_14.5_1,12,420,474534,474954,free,sit,0.581437217,infant
C,14.5,C_14.5,C_14.5_1,13,80,519904,519984,free,sit,0.944856222,infant
C,14.5,C_14.5,C_14.5_1,14,460,612003,612463,free,sit,0.878589403,infant
C,14.5,C_14.5,C_14.5_1,15,300,704642,704942,free,sit,NaN,mother
C,14.5,C_14.5,C_14.5_1,16,480,837092,837572,free,sit,0.499307906,infant
C,14.5,C_14.5,C_14.5_1,17,140,847410,847550,free,sit,0.375397334,same
C,14.5,C_14.5,C_14.5_1,18,720,850869,851589,free,sit,0.496781841,NA
C,14.5,C_14.5,C_14.5_1,19,480,868585,869065,free,sit,0.572309154,same
C,14.5,C_14.5,C_14.5_1,20,1100,940768,941868,free,sit,0.459785344,infant
C,14.5,C_14.5,C_14.5_1,21,620,986898,987518,free,sit,0.550146115,infant
C,14.5,C_14.5,C_14.5_1,22,160,1155759,1155919,free,sit,0.386387296,mother
C,14.5,C_14.5,C_14.5_1,23,180,1548387,1548567,free,sit,1.003062335,infant
C,14.5,C_14.5,C_14.5_1,24,20,1550067,1550087,free,sit,0.456179388,infant
C,14.5,C_14.5,C_14.5_1,25,760,1557865,1558625,free,sit,0.337316793,mother
C,14.5,C_14.5,C_14.5_1,26,680,1574301,1574981,free,sit,0.40147301,mother
C,14.5,C_14.5,C_14.5_1,27,859,1604934,1605793,free,sit,0.262924825,mother
C,14.5,C_14.5,C_14.5_1,28,260,1635786,1636046,free,sit,NaN,mother
C,14.5,C_14.5,C_14.5_1,29,480,1647963,1648443,free,sit,0.339841142,infant
C,14.5,C_14.5,C_14.5_1,30,340,1665299,1665639,free,sit,NaN,infant
C,14.5,C_14.5,C_14.5_1,31,1180,1686014,1687194,free,sit,0.262564217,infant
C,14.5,C_14.5,C_14.5_1,32,540,1690373,1690913,free,sit,0.369226071,infant
C,14.5,C_14.5,C_14.5_1,33,480,1698211,1698691,free,sit,0.39120902,infant
C,14.5,C_14.5,C_14.5_1,34,1160,1724145,1725305,free,sit,0.28849164,same
C,14.5,C_14.5,C_14.5_1,35,679,1789510,1790189,free,sit,0.726319925,infant
C,14.5,C_14.5,C_14.5_1,36,100,1851735,1851835,free,sit,0.670852873,infant
